px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
7.33367	-6.78936	2.74537	-5.87597	-0.548197	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	8.77024
7.45406	-6.70651	2.75268	-5.88807	-0.535414	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0
7.57156	-6.63849	2.74796	-5.89749	-0.51509	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	1.23891
7.69239	-6.56442	2.75182	-5.91057	-0.504818	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0
7.83107	-6.52414	2.76064	-5.95047	-0.523937	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	1.86321
7.95975	-6.45766	2.76684	-5.96523	-0.514354	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0
8.06586	-6.35838	2.73926	-5.93004	-0.4377	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	21.0472
8.19986	-6.279	2.74292	-5.93867	-0.425234	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0
8.30526	-6.17529	2.72073	-5.90519	-0.359669	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	13.8748
8.43225	-6.09076	2.72155	-5.90776	-0.346132	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0
8.57518	-6.03953	2.72639	-5.93434	-0.35732	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	1.2351
8.70688	-5.9614	2.72815	-5.93842	-0.345005	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0
8.83487	-5.88943	2.72188	-5.93766	-0.323993	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	1.7278
8.97137	-5.8067	2.72802	-5.93814	-0.309985	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0
9.07	-5.71289	2.70964	-5.90375	-0.252285	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	10.9447
9.1891	-5.62464	2.71563	-5.89586	-0.235884	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0
9.3099	-5.53962	2.70554	-5.87886	-0.201356	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	3.76389
9.43422	-5.4537	2.70478	-5.87378	-0.188743	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0
9.5217	-5.32102	2.67587	-5.80465	-0.095953	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	27.5892
9.63956	-5.21819	2.67721	-5.79004	-0.0803354	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0
9.74575	-5.11123	2.66711	-5.75727	-0.0385507	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	5.00231
9.85596	-4.99884	2.668	-5.73699	-0.021066	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0
9.96728	-4.89931	2.66228	-5.71242	0.00923264	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	2.6735
10.0725	-4.78847	2.66087	-5.69272	0.0241431	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0
10.1647	-4.68885	2.65488	-5.66621	0.0518939	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	2.29251
10.2565	-4.57807	2.65586	-5.64374	0.0672265	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0
10.3421	-4.44923	2.64621	-5.59519	0.117825	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	6.91682
10.4361	-4.32013	2.64818	-5.56719	0.134382	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0
10.5384	-4.21494	2.64732	-5.55327	0.139773	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0.640498
10.6316	-4.08458	2.65128	-5.52651	0.154298	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0
10.7306	-3.97515	2.65076	-5.51029	0.161884	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.311996
10.8206	-3.84874	2.65279	-5.4866	0.173132	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0
10.9162	-3.73475	2.65293	-5.46761	0.183616	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.317054
11.0024	-3.59585	2.65963	-5.43955	0.196995	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0
11.0601	-3.44498	2.65467	-5.37476	0.259884	11.1095	-3.32648	11	-3.3	0.908632	2.72588	10.0768
11.131	-3.29809	2.65958	-5.34159	0.273981	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0
11.1817	-3.14744	2.65669	-5.28655	0.318292	10.9851	-2.95299	11.1	-3	0.909905	2.72971	4.69562
11.2413	-2.99419	2.66229	-5.25072	0.331824	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0
11.2467	-2.81325	2.65794	-5.15248	0.423525	11.0233	-2.67356	11.15	-2.7	0	2.72847	18.8874
11.2804	-2.65636	2.65805	-5.11013	0.437943	11.1324	-2.55807	11.15	-2.55	0	2.72844	0
11.2902	-2.48749	2.65924	-5.03212	0.500746	11.2541	-2.42353	11.15	-2.4	0	2.72732	8.7365
11.3074	-2.33103	2.65752	-4.98791	0.51347	11.1569	-2.2658	11.15	-2.25	0	2.72732	0
11.3911	-2.21728	2.65406	-5.01688	0.443891	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	12.4668
11.4175	-2.05682	2.66057	-4.9797	0.452684	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0
11.378	-1.87618	2.66494	-4.8706	0.551799	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	22.5493
11.3735	-1.71525	2.66643	-4.82452	0.563368	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0
11.3725	-1.56216	2.66833	-4.77808	0.580981	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.683429
11.3609	-1.40442	2.67027	-4.73471	0.589185	11.2625	-1.34833	11.25	-1.35	0	2.72321	0
11.3094	-1.23978	2.67812	-4.64762	0.653577	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	9.55866
11.2751	-1.08619	2.67797	-4.5995	0.662679	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0
11.1661	-0.919647	2.69283	-4.47485	0.765257	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	23.9823
11.0995	-0.769686	2.69336	-4.41725	0.776737	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0
11.0335	-0.625989	2.69646	-4.35839	0.793807	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.965276
10.9573	-0.482421	2.69896	-4.303	0.802123	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0
10.7977	-0.355563	2.72745	-4.16187	0.919565	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	35.8725
10.6978	-0.242488	2.72643	-4.10196	0.930101	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0
10.6028	-0.124333	2.72446	-4.04814	0.931745	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	0.39664
10.482	-0.026587	2.7146	-3.98113	0.945846	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0
10.3419	0.0707475	2.72658	-3.89249	0.987561	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	5.68287
10.1992	0.13997	2.71239	-3.81631	1.00775	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0
10.0558	0.217729	2.71904	-3.73773	1.03287	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	2.60113
9.89819	0.26167	2.70489	-3.65487	1.05661	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0
9.77781	0.32545	2.68505	-3.60933	1.04068	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	4.24139
9.62562	0.351895	2.67098	-3.53031	1.06152	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0
9.48446	0.392331	2.66946	-3.46403	1.07051	9.56225	0.148577	9.4	0.15	-2.72659	0	1.00405
9.32137	0.387294	2.65537	-3.37512	1.09827	9.25348	0.150166	9.25	0.15	-2.72658	0	0
9.17235	0.4049	2.65341	-3.30653	1.10579	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.648065
9.00999	0.390298	2.64812	-3.2222	1.12632	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0
8.86307	0.391535	2.65039	-3.15562	1.13134	8.94634	0.26481	8.8	0.25	-2.72783	0	0.589712
8.70481	0.36194	2.64874	-3.07459	1.14726	8.64483	0.254352	8.65	0.25	-2.7278	0	0
8.55523	0.3417	2.65181	-3.00667	1.15104	8.46866	0.251128	8.5	0.25	-2.72395	0	0.302686
8.4041	0.302996	2.65316	-2.93299	1.15923	8.35775	0.250149	8.35	0.25	-2.72395	0	0
8.26094	0.268429	2.65797	-2.86954	1.1585	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.449354
8.11185	0.209112	2.66294	-2.79476	1.16653	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0
7.96538	0.223658	2.70867	-2.78546	1.11294	7.74678	0.154598	7.85	0.15	-3.9992	0	27.3538
7.82091	0.165646	2.72185	-2.72421	1.11407	7.63715	0.143302	7.65	0.15	-3.99916	0	0
7.7034	0.08882	2.7116	-2.65248	1.13141	7.61982	0.157052	7.55	0.15	-1.99868	0	2.85178
7.57194	0.0484361	2.71897	-2.61339	1.1145	7.43926	0.160393	7.45	0.15	-1.99866	0	0
7.4329	0.00899371	2.72803	-2.58437	1.08168	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	3.29256
7.29352	-0.0501534	2.73369	-2.54136	1.06613	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0
7.17338	-0.140854	2.7316	-2.47848	1.07188	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	0.748926
7.04567	-0.218359	2.73481	-2.43265	1.05994	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0
6.93573	-0.319439	2.73326	-2.3721	1.06364	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.342162
6.82209	-0.412362	2.73368	-2.32396	1.05478	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0
6.71567	-0.50626	2.73114	-2.28171	1.03906	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.571218
6.61304	-0.610664	2.7308	-2.23315	1.03199	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0
6.52511	-0.731663	2.73042	-2.1771	1.03063	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.119522
6.43625	-0.867048	2.73953	-2.11809	1.03066	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0
6.42359	-1.06641	2.75675	-1.9813	1.12402	6.35624	-1.10001	6.35	-1.1	0	-2.99522	19.1032
6.3725	-1.20128	2.76053	-1.92197	1.12567	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0
6.34871	-1.37747	2.77324	-1.82441	1.16511	6.30992	-1.40686	6.35	-1.4	0	-2.72817	3.38115
6.32113	-1.5305	2.77332	-1.75632	1.1683	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0
6.31865	-1.69712	2.77898	-1.6704	1.19185	6.50996	-1.74616	6.35	-1.7	0	-2.72628	1.40834
6.31454	-1.84905	2.77633	-1.60213	1.19462	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0
6.30581	-1.99263	2.7687	-1.54956	1.17896	6.38849	-2.02257	6.35	-2	0	-2.73154	0.864512
6.31922	-2.14414	2.767	-1.48221	1.18144	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0
6.3164	-2.2703	2.75602	-1.44417	1.15684	6.28921	-2.27735	6.35	-2.3	0	-2.99503	1.82425
6.33735	-2.40932	2.75818	-1.38613	1.15634	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0
6.37934	-2.56484	2.76854	-1.31015	1.17135	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	1.10486
6.42835	-2.71414	2.77074	-1.24285	1.17307	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0
6.47703	-2.85777	2.77133	-1.18153	1.16966	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.0923617
6.54032	-2.99889	2.77279	-1.11668	1.16959	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0
6.59032	-3.13127	2.75516	-1.07576	1.14036	6.70928	-3.32749	6.55	-3.25	0	-3.63617	5.92507
6.64283	-3.28254	2.76914	-1.0285	1.12404	6.54763	-3.45513	6.55	-3.45	0	-3.63613	0
6.70425	-3.41738	2.76731	-0.982693	1.10713	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.57464
6.76187	-3.56491	2.78031	-0.942904	1.08643	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	0
6.83526	-3.69216	2.77393	-0.899416	1.069	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.84199
6.91483	-3.82558	2.78164	-0.854698	1.05538	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0
7.01655	-3.95089	2.79086	-0.800922	1.05007	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.7582
7.08488	-4.09768	2.80512	-0.776249	1.01903	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	0
7.16409	-4.20916	2.77761	-0.746995	0.990854	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	11.1424
7.22889	-4.35283	2.78626	-0.731405	0.956077	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	0
7.32413	-4.46813	2.7828	-0.696381	0.939459	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	2.34887
7.37713	-4.61808	2.7871	-0.696072	0.895168	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	0
7.48528	-4.73778	2.80445	-0.659254	0.88506	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.80538
7.54653	-4.8936	2.81071	-0.66383	0.838773	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	0
7.63142	-4.99544	2.80021	-0.642418	0.820661	7.32687	-5.26205	7.4	-5.3	0.999994	-3	3.65251
7.67734	-5.15333	2.8061	-0.661612	0.768558	7.46174	-5.44979	7.45	-5.45	0.999999	-3	0
7.77574	-5.26066	2.79447	-0.637394	0.752938	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	3.1703
7.84345	-5.41604	2.79684	-0.647674	0.70873	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0
7.94536	-5.5212	2.78277	-0.625582	0.69386	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	4.55559
7.99798	-5.69029	2.78111	-0.651587	0.639806	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0
8.09844	-5.79505	2.77011	-0.632088	0.626704	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	2.54073
8.16175	-5.95	2.76607	-0.650388	0.582696	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0
8.27015	-6.05786	2.78862	-0.632184	0.573549	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	7.25079
8.32737	-6.20973	2.78743	-0.656208	0.529305	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0
8.42475	-6.30801	2.76103	-0.640973	0.517696	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	9.62515
8.48472	-6.46358	2.75315	-0.665396	0.473957	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0
8.58403	-6.56776	2.7432	-0.652758	0.46302	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	2.12847
8.63017	-6.73615	2.73283	-0.689746	0.411519	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0
8.74459	-6.85403	2.74909	-0.677986	0.402384	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.83822
8.79203	-7.02636	2.74122	-0.717378	0.351646	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0
8.89411	-7.13696	2.73858	-0.708477	0.342978	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.911792
8.95273	-7.29006	2.7303	-0.735651	0.305204	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0
9.04355	-7.392	2.73188	-0.728981	0.29836	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	1.75032
9.07976	-7.55347	2.72495	-0.770537	0.251908	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0
9.16127	-7.664	2.70495	-0.771249	0.239254	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	4.51385
9.19382	-7.84649	2.69867	-0.821733	0.187013	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0
9.26507	-7.96167	2.67451	-0.828931	0.171001	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	6.57223
9.29448	-8.1249	2.66189	-0.871212	0.128753	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0
9.37151	-8.24423	2.65382	-0.875306	0.119054	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	1.32059
9.40001	-8.40983	2.64553	-0.918244	0.0787259	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0
9.48767	-8.53004	2.65553	-0.913332	0.0813772	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.45954
9.52171	-8.69912	2.65431	-0.954392	0.0445005	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0
9.59668	-8.82447	2.65249	-0.958948	0.0386088	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.422369
9.62309	-8.99813	2.65314	-1.00362	0.000924508	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0
9.68911	-9.11912	2.65656	-1.00888	-0.00282951	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.659241
9.70965	-9.28183	2.66039	-1.05098	-0.0363905	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0
9.75273	-9.41714	2.64186	-1.07585	-0.0598232	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	6.21994
9.77949	-9.57752	2.64212	-1.11069	-0.0850703	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0
9.8191	-9.71319	2.62879	-1.13375	-0.103763	9.63311	-9.79216	9.65	-9.8	0	-2.73054	2.8621
9.82692	-9.87824	2.62762	-1.17683	-0.133627	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0
9.88233	-9.99866	2.63409	-1.1761	-0.124185	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.31856
9.889	-10.1516	2.63674	-1.2141	-0.149247	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0
9.93911	-10.2891	2.6398	-1.22086	-0.146537	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.488129
9.95595	-10.45	2.64416	-1.25275	-0.165104	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0
9.97807	-10.593	2.63492	-1.2805	-0.184546	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.23744
9.97582	-10.76	2.63991	-1.32084	-0.207999	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0
9.98599	-10.9029	2.63037	-1.35112	-0.227329	9.75887	-10.887	9.85	-11	0	-2.72395	1.87731
9.9788	-11.067	2.63526	-1.38942	-0.247183	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0
9.99449	-11.2125	2.63395	-1.41046	-0.254396	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.25867
9.97622	-11.3764	2.63904	-1.45088	-0.274625	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0
9.98654	-11.5243	2.63951	-1.47151	-0.280054	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.263823
9.96041	-11.6855	2.64365	-1.51167	-0.298925	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0
9.94773	-11.8188	2.63923	-1.54264	-0.315705	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.987037
9.90429	-11.9712	2.64696	-1.58716	-0.337198	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0
9.80237	-12.1177	2.62409	-1.69323	-0.433126	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	31.234
9.73549	-12.2657	2.62349	-1.74453	-0.454471	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0
9.67811	-12.4066	2.61955	-1.79542	-0.481865	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	1.93394
9.5799	-12.5562	2.62451	-1.85897	-0.509713	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	0
9.46102	-12.6742	2.61664	-1.9569	-0.588673	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	14.9128
9.36102	-12.7945	2.61805	-2.01408	-0.609592	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0
9.24498	-12.9139	2.61556	-2.09593	-0.662364	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	6.03267
9.12986	-13.0287	2.61418	-2.15578	-0.680344	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0
8.9361	-13.1199	2.61798	-2.3049	-0.804493	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	33.0002
8.80285	-13.205	2.61143	-2.3708	-0.822127	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0
8.671	-13.2782	2.61298	-2.44727	-0.860125	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	3.14463
8.52888	-13.3445	2.61364	-2.51412	-0.877678	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0
8.32113	-13.3659	2.62846	-2.66885	-1.00059	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	31.9562
8.1917	-13.3915	2.61385	-2.73328	-1.01489	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0
8.0461	-13.4326	2.61406	-2.80304	-1.02945	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.942148
7.89734	-13.4488	2.60456	-2.875	-1.04352	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0
7.7092	-13.4357	2.62037	-2.99757	-1.11445	7.57824	-13.1345	7.65	-13.25	-3.62957	0	12.0169
7.5472	-13.4232	2.6163	-3.07844	-1.13015	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0
7.39809	-13.4195	2.61715	-3.14803	-1.13736	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.35761
7.23683	-13.3878	2.61704	-3.22883	-1.15109	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0
7.09136	-13.3648	2.6153	-3.29451	-1.15178	6.97467	-13.1643	7	-13.25	-2.72703	0	0.655499
6.93768	-13.323	2.61839	-3.36892	-1.15911	6.84852	-13.2404	6.85	-13.25	-2.727	0	0
6.79284	-13.2756	2.62466	-3.44419	-1.17141	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.569267
6.64579	-13.2172	2.62958	-3.51634	-1.17568	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0
6.5068	-13.1433	2.63562	-3.59452	-1.18813	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	1.19568
6.36556	-13.0722	2.64413	-3.66234	-1.18726	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0
6.24302	-13.0067	2.63554	-3.71576	-1.17348	6.09711	-13.0021	6.1	-13	-2.73	0.910004	1.3103
6.10521	-12.9339	2.64819	-3.7732	-1.16398	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0
6.00065	-12.8728	2.63868	-3.81493	-1.14737	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.71189
5.87183	-12.8026	2.65591	-3.85949	-1.13191	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0
5.76259	-12.7124	2.65328	-3.91457	-1.12493	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.40956
5.63536	-12.6189	2.66832	-3.96415	-1.11085	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0
5.53554	-12.5076	2.6686	-4.02394	-1.10823	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.574154
5.41679	-12.4105	2.6814	-4.06627	-1.08982	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0
5.32518	-12.2936	2.68803	-4.1236	-1.08821	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.646389
5.1963	-12.2031	2.70495	-4.14826	-1.05556	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0
5.11974	-12.0899	2.68585	-4.19544	-1.04444	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.95249
5.01095	-11.985	2.69598	-4.22532	-1.01969	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0
4.9319	-11.8492	2.71871	-4.27992	-1.01961	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.7518
4.82786	-11.7345	2.7296	-4.30656	-0.993249	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0
4.77653	-11.5989	2.71231	-4.35994	-0.991123	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.45828
4.687	-11.4824	2.71686	-4.38536	-0.966496	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0
4.6166	-11.3329	2.74929	-4.42835	-0.956085	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	8.93676
4.55501	-11.1905	2.75602	-4.46808	-0.944213	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0
4.54113	-11.0527	2.72943	-4.52826	-0.954374	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	6.5957
4.48262	-10.9199	2.73072	-4.55812	-0.935559	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0
4.48218	-10.7708	2.7159	-4.6225	-0.949319	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	4.17878
4.46042	-10.6288	2.71434	-4.66644	-0.942816	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0
4.44193	-10.4945	2.72139	-4.70227	-0.93096	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.11506
4.44475	-10.3577	2.72192	-4.74954	-0.931478	4.44692	-10.3512	4.45	-10.35	0	3.00113	0
4.4598	-10.216	2.72356	-4.80235	-0.937223	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.7817
4.49342	-10.0741	2.7262	-4.86052	-0.946062	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0
4.51691	-9.937	2.72865	-4.90756	-0.944803	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.138099
4.57075	-9.7954	2.73351	-4.96951	-0.95596	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0
4.67038	-9.64936	2.7296	-5.07055	-1.00827	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	8.58133
4.72979	-9.51343	2.72777	-5.12765	-1.01005	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0
4.76931	-9.37535	2.72824	-5.16185	-0.986691	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	1.21277
4.84517	-9.24317	2.72823	-5.22022	-0.989954	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0
4.90428	-9.10903	2.72901	-5.25893	-0.972402	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	0.724713
4.99649	-8.9813	2.73232	-5.31816	-0.976312	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0
5.05695	-8.84938	2.73168	-5.34496	-0.946056	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.06492
5.16751	-8.72237	2.74201	-5.4053	-0.950407	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0
5.28124	-8.61167	2.7458	-5.46984	-0.963393	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.415505
