px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.65897	-9.50566	-2.72446	-1.96153	-1.01449	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.198586
4.7434	-9.36857	-2.72678	-2.03269	-1.02801	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.403768
4.78097	-9.22901	-2.7261	-2.0522	-0.977652	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	1.99564
4.8714	-9.09246	-2.73275	-2.11595	-0.984419	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.406545
4.98509	-8.97606	-2.73465	-2.20287	-1.02622	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.21484
5.08854	-8.85675	-2.7377	-2.26574	-1.03083	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.142875
5.15455	-8.72882	-2.73363	-2.28214	-0.975625	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.11327
5.2684	-8.61121	-2.74165	-2.34063	-0.976954	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.459533
5.34443	-8.48787	-2.73675	-2.35505	-0.923002	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.0387
5.45405	-8.38162	-2.73868	-2.40525	-0.921865	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0255159
5.49549	-8.25435	-2.72199	-2.36663	-0.800847	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.8265
5.5989	-8.14923	-2.73045	-2.40413	-0.795696	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.480348
5.70447	-8.03945	-2.73222	-2.43607	-0.779779	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.573059
5.8218	-7.93284	-2.73915	-2.47457	-0.773824	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.356689
5.93818	-7.83473	-2.74061	-2.50994	-0.76403	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.250482
6.07065	-7.73846	-2.75041	-2.55102	-0.760332	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.563065
6.16067	-7.63563	-2.74327	-2.54448	-0.694609	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.67803
6.28084	-7.54498	-2.75389	-2.57404	-0.687181	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.705743
6.38593	-7.43644	-2.74738	-2.56897	-0.624649	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	3.29384
6.51634	-7.34268	-2.75533	-2.59731	-0.617417	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.432562
6.61832	-7.25082	-2.7497	-2.59448	-0.56681	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	2.34164
6.73543	-7.15861	-2.75916	-2.61167	-0.554969	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.848554
6.85197	-7.08328	-2.75985	-2.63351	-0.547863	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.205752
6.96915	-7.00457	-2.76301	-2.65327	-0.540561	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.27072
7.09058	-6.91574	-2.75974	-2.65992	-0.509088	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	1.07703
7.22753	-6.83313	-2.76673	-2.68109	-0.501755	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.352245
7.32472	-6.73293	-2.75706	-2.65318	-0.425374	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	5.3182
7.44282	-6.6494	-2.76247	-2.66308	-0.414423	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.550285
7.56236	-6.57939	-2.76176	-2.67454	-0.400985	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.179932
7.68116	-6.50536	-2.76356	-2.68666	-0.393691	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.250237
7.82347	-6.46913	-2.77267	-2.74304	-0.449521	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.46837
7.9511	-6.40386	-2.77703	-2.75858	-0.442739	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.21956
8.05531	-6.29124	-2.75763	-2.70119	-0.321165	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	16.1681
8.18711	-6.21196	-2.7593	-2.70911	-0.312157	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.33033
8.29083	-6.09611	-2.74569	-2.65882	-0.216355	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	8.85188
8.41495	-6.01217	-2.74436	-2.66067	-0.207397	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.420586
8.56132	-5.96384	-2.75007	-2.70338	-0.255402	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	2.663
8.69137	-5.88794	-2.74979	-2.70898	-0.247806	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.254036
8.8201	-5.81205	-2.74747	-2.7094	-0.231432	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.568634
8.95531	-5.7326	-2.75175	-2.71234	-0.222274	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.289125
9.05166	-5.62904	-2.74072	-2.66381	-0.136962	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	7.04936
9.16914	-5.54483	-2.74515	-2.65795	-0.125228	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.473723
9.28911	-5.45327	-2.7404	-2.6366	-0.0847168	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	1.51963
9.41169	-5.3709	-2.73769	-2.63384	-0.0780984	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.285434
9.49189	-5.22133	-2.72023	-2.53621	0.068621	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	19.7751
9.60662	-5.12238	-2.71981	-2.52318	0.0769981	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.277932
9.7105	-5.00986	-2.71622	-2.48728	0.120764	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	1.63083
9.81751	-4.90186	-2.71576	-2.46887	0.131372	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.447921
9.92785	-4.79946	-2.71477	-2.44669	0.154481	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.6318
10.0306	-4.69349	-2.71188	-2.42976	0.162148	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.338625
10.1227	-4.59308	-2.71009	-2.40781	0.180201	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.432619
10.213	-4.48837	-2.70991	-2.38909	0.188804	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.324844
10.294	-4.35537	-2.70632	-2.33584	0.248579	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	3.00875
10.3859	-4.23139	-2.70744	-2.31108	0.25831	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.388358
10.4909	-4.12714	-2.70777	-2.31053	0.236276	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0.749376
10.5836	-4.00272	-2.71056	-2.28876	0.243792	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.24866
10.685	-3.89338	-2.71111	-2.28321	0.231415	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.189638
10.7758	-3.77311	-2.71147	-2.26526	0.235991	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0895481
10.8732	-3.65865	-2.71253	-2.25407	0.233815	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.0493812
10.9609	-3.52634	-2.71772	-2.23219	0.241262	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.325482
11.0117	-3.37298	-2.71669	-2.15635	0.332954	11.1095	-3.32648	11	-3.3	0.908632	2.72588	7.0784
11.0834	-3.23185	-2.72047	-2.12761	0.341748	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.367538
11.1305	-3.08037	-2.72036	-2.06927	0.396252	10.9851	-2.95299	11.1	-3	0.909905	2.72971	2.38013
11.191	-2.93253	-2.72489	-2.03741	0.404562	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.380903
11.1855	-2.75106	-2.72544	-1.92117	0.538991	11.0233	-2.67356	11.15	-2.7	0	2.72847	13.2695
11.2183	-2.59872	-2.7251	-1.88014	0.54897	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.484414
11.2227	-2.4325	-2.72858	-1.79636	0.627534	11.2541	-2.42353	11.15	-2.4	0	2.72732	4.60397
11.2386	-2.28023	-2.72659	-1.75274	0.635764	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.364449
11.3376	-2.16582	-2.71811	-1.81776	0.487343	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	17.1253
11.3666	-2.00979	-2.72318	-1.78558	0.490994	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.233789
11.3154	-1.83457	-2.72902	-1.65642	0.641692	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	17.5692
11.311	-1.67741	-2.73011	-1.61188	0.649429	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.347245
11.3117	-1.52623	-2.73082	-1.5722	0.655404	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0372915
11.3013	-1.37175	-2.73201	-1.53113	0.659413	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.109406
11.2448	-1.21301	-2.73933	-1.43613	0.746489	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	6.08874
11.2107	-1.06256	-2.73898	-1.38882	0.75195	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.164789
11.0926	-0.907639	-2.75331	-1.24644	0.898628	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	16.9474
11.0251	-0.761472	-2.75493	-1.18792	0.906038	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.386059
10.9614	-0.621748	-2.75483	-1.13729	0.905158	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.204362
10.8857	-0.481136	-2.75829	-1.08283	0.908223	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.196626
10.7185	-0.373427	-2.78455	-0.920007	1.07786	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	26.408
10.6191	-0.263982	-2.78613	-0.859277	1.08317	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.243628
10.5263	-0.149685	-2.77927	-0.815282	1.05924	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	0.965541
10.4052	-0.0563238	-2.77198	-0.745856	1.07176	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.557613
10.2642	0.0297153	-2.77998	-0.654383	1.11732	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	2.51531
10.1218	0.0931402	-2.76925	-0.574206	1.13848	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.25342
9.9781	0.160757	-2.77172	-0.495382	1.15941	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.770521
9.82259	0.198658	-2.76172	-0.408879	1.18442	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.33125
9.7008	0.257365	-2.73687	-0.369248	1.14748	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	6.23844
9.55302	0.280308	-2.72648	-0.289438	1.1676	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.924339
9.41142	0.311281	-2.72152	-0.222657	1.17178	9.56225	0.148577	9.4	0.15	-2.72659	0	0.601017
9.25434	0.302274	-2.71169	-0.132183	1.201	9.25348	0.150166	9.25	0.15	-2.72658	0	1.28077
9.10526	0.309346	-2.70768	-0.0617757	1.20547	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.2193
8.95146	0.297627	-2.70579	0.0165033	1.21806	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.1852
8.80575	0.29138	-2.70692	0.0824749	1.21788	8.94634	0.26481	8.8	0.25	-2.72783	0	0.349846
8.65622	0.269188	-2.70715	0.153351	1.22166	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0198912
8.50839	0.244408	-2.71006	0.218598	1.21874	8.46866	0.251128	8.5	0.25	-2.72395	0	0.0735302
8.36443	0.21738	-2.71092	0.278286	1.21091	8.35775	0.250149	8.35	0.25	-2.72395	0	0.064416
8.22241	0.183485	-2.71503	0.334633	1.1986	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.42881
8.07862	0.135605	-2.7183	0.396254	1.19299	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.135713
7.9232	0.179465	-2.75389	0.359656	1.06741	7.74678	0.154598	7.85	0.15	-3.9992	0	26.6838
7.78053	0.132375	-2.76361	0.40824	1.05864	7.63715	0.143302	7.65	0.15	-3.99916	0	1.01962
7.66563	0.0533115	-2.753	0.484947	1.09212	7.61982	0.157052	7.55	0.15	-1.99868	0	3.33714
7.53254	0.025607	-2.75432	0.509455	1.061	7.43926	0.160393	7.45	0.15	-1.99866	0	1.48724
7.38702	-0.00655801	-2.75844	0.524718	1.00828	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	2.6432
7.24558	-0.0561381	-2.75858	0.557163	0.984945	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.916024
7.12584	-0.147854	-2.75466	0.624354	1.0051	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.13333
6.99685	-0.219085	-2.75335	0.663982	0.989841	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.427085
6.88767	-0.322769	-2.75061	0.730811	1.00888	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.661729
6.77375	-0.411777	-2.74722	0.775961	0.999695	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.228898
6.66579	-0.506882	-2.74342	0.818871	0.98558	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.308272
6.56351	-0.608616	-2.73973	0.86611	0.979953	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.159658
6.47674	-0.733102	-2.73931	0.928338	0.989917	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.236995
6.38954	-0.868041	-2.74592	0.98853	0.993473	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.317682
6.39199	-1.07639	-2.76462	1.16271	1.16305	6.35624	-1.10001	6.35	-1.1	0	-2.99522	20.1638
6.34515	-1.21161	-2.76637	1.22575	1.1669	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.099169
6.32744	-1.38734	-2.77831	1.3362	1.23049	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.80621
6.3057	-1.54062	-2.77701	1.40949	1.23597	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.14382
6.30703	-1.70366	-2.78033	1.50017	1.26585	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.994933
6.30911	-1.85519	-2.77703	1.57375	1.27062	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.122722
6.29847	-1.99644	-2.76693	1.61848	1.23394	6.38849	-2.02257	6.35	-2	0	-2.73154	1.45182
6.31706	-2.14707	-2.76495	1.68984	1.23795	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.064027
6.31069	-2.27315	-2.75252	1.71784	1.18933	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.43255
6.33472	-2.41136	-2.75445	1.77737	1.18843	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.0340196
6.38018	-2.5632	-2.76291	1.85716	1.21011	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.789475
6.43226	-2.7112	-2.76545	1.92614	1.21123	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.117919
6.48151	-2.85327	-2.76495	1.98541	1.20156	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.158731
6.54658	-2.9932	-2.76696	2.0507	1.19983	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.0341187
6.59229	-3.12904	-2.7496	2.07983	1.14507	6.70928	-3.32749	6.55	-3.25	0	-3.63617	6.34036
6.6415	-3.28276	-2.76375	2.11967	1.11727	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.01694
6.69958	-3.42037	-2.76219	2.15807	1.0884	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.53922
6.75291	-3.57178	-2.77489	2.18897	1.05558	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.08797
6.82188	-3.70337	-2.76921	2.22423	1.02647	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.60025
6.89942	-3.83919	-2.7762	2.26383	1.00746	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.637277
6.99884	-3.96718	-2.78595	2.31429	1.00067	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.65692
7.06205	-4.1205	-2.79936	2.32767	0.955111	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	3.04576
7.13096	-4.24325	-2.77281	2.34018	0.904228	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	10.0836
7.19215	-4.39279	-2.78016	2.34605	0.858297	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.52724
7.28014	-4.51689	-2.7775	2.37157	0.83369	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.57556
7.32947	-4.67292	-2.7807	2.36132	0.776859	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.68615
7.43446	-4.79762	-2.79893	2.39708	0.772877	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.42275
7.49314	-4.95792	-2.80467	2.3836	0.715549	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	3.44916
7.56882	-5.07076	-2.79508	2.39383	0.687747	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.45147
7.61334	-5.23081	-2.8013	2.36673	0.624909	7.46174	-5.44979	7.45	-5.45	0.999999	-3	4.20464
7.70067	-5.35097	-2.79075	2.37935	0.601197	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.96727
7.76976	-5.50429	-2.79403	2.36729	0.555497	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	2.09205
7.85855	-5.62455	-2.78109	2.37549	0.529901	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	3.25403
7.9119	-5.79042	-2.78204	2.34655	0.471872	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	3.24848
7.9998	-5.90928	-2.77251	2.35492	0.45288	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	1.34632
8.06789	-6.05595	-2.77149	2.34066	0.414149	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	1.44057
8.17489	-6.16589	-2.79563	2.36689	0.424413	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	6.71409
8.23749	-6.30841	-2.79847	2.34729	0.383747	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	1.63108
8.31801	-6.42552	-2.77338	2.34398	0.354692	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	8.55469
8.38361	-6.57097	-2.77028	2.32512	0.317034	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	1.41248
8.47022	-6.68917	-2.76194	2.32826	0.302025	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	1.0898
8.52091	-6.84714	-2.75813	2.29494	0.253167	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	2.29476
8.62976	-6.9716	-2.77578	2.31101	0.258548	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.08834
8.68288	-7.13234	-2.77502	2.27699	0.211465	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.97673
8.77434	-7.25473	-2.77381	2.28066	0.203201	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.22956
8.84349	-7.39344	-2.77098	2.26535	0.17751	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.657042
8.92732	-7.50351	-2.77358	2.27152	0.17652	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	1.02439
8.97195	-7.65153	-2.77367	2.23785	0.135284	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.56245
9.03751	-7.77809	-2.75587	2.22207	0.108022	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.67285
9.07728	-7.94751	-2.75753	2.17868	0.0603345	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	2.02141
9.12862	-8.08115	-2.73656	2.15104	0.0223598	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	5.59956
9.16895	-8.22923	-2.73011	2.1202	-0.00866432	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	1.28761
9.23227	-8.36152	-2.72424	2.10772	-0.022334	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.568504
9.27399	-8.51064	-2.72132	2.07905	-0.0486899	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.763177
9.35889	-8.63638	-2.73091	2.09364	-0.0238324	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	3.99277
9.40803	-8.78907	-2.73383	2.0691	-0.0457413	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.468414
9.47414	-8.9235	-2.73289	2.06193	-0.0507932	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.065873
9.51527	-9.08169	-2.7373	2.03273	-0.0755217	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.630473
9.57582	-9.209	-2.74104	2.02844	-0.0745071	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.26265
9.61177	-9.35701	-2.74751	2.00174	-0.0957583	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.624611
9.63812	-9.50363	-2.73216	1.95892	-0.144945	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.97905
9.68117	-9.65065	-2.73297	1.94053	-0.15473	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0976517
9.7061	-9.7962	-2.72226	1.90355	-0.191741	9.63311	-9.79216	9.65	-9.8	0	-2.73054	2.53415
9.72809	-9.94893	-2.72188	1.87383	-0.209828	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.383166
9.78341	-10.0735	-2.72686	1.88331	-0.181842	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.11807
9.8048	-10.2152	-2.72917	1.85878	-0.196023	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.239064
9.85141	-10.358	-2.73137	1.85465	-0.18629	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.298188
9.88324	-10.5091	-2.73383	1.83684	-0.193089	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0727786
9.8943	-10.6583	-2.72597	1.79761	-0.230839	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.2507
9.9046	-10.8166	-2.72942	1.76814	-0.246066	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.291792
9.9034	-10.9652	-2.72146	1.72641	-0.282348	9.75887	-10.887	9.85	-11	0	-2.72395	1.74966
9.9088	-11.121	-2.72388	1.69886	-0.293174	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.153742
9.91787	-11.271	-2.72286	1.67399	-0.304318	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.141409
9.9108	-11.4275	-2.72527	1.64258	-0.317519	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.241758
9.91552	-11.5794	-2.72575	1.61921	-0.32547	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.178813
9.8995	-11.7339	-2.72685	1.58675	-0.338624	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.269904
9.87868	-11.8701	-2.72348	1.54764	-0.367869	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.840411
9.84402	-12.0161	-2.72848	1.50921	-0.385319	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.556188
9.71304	-12.1625	-2.71345	1.35848	-0.560544	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	28.8028
9.65269	-12.3029	-2.70985	1.31067	-0.576624	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.770212
9.58694	-12.4437	-2.70868	1.25329	-0.61017	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.818679
9.49407	-12.5851	-2.71138	1.19213	-0.634264	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.35986
9.3603	-12.6963	-2.71042	1.07048	-0.755361	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	10.3003
9.26635	-12.808	-2.70945	1.01574	-0.770467	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.742227
9.14523	-12.9207	-2.71048	0.92761	-0.832343	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	2.58493
9.03415	-13.027	-2.70703	0.8686	-0.844844	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.668576
8.83373	-13.098	-2.71821	0.694586	-1.02148	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	21.8728
8.70316	-13.1727	-2.7111	0.626238	-1.03442	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.966791
8.58	-13.2407	-2.71102	0.561654	-1.05051	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.438703
8.4422	-13.2991	-2.71195	0.49501	-1.06192	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.72006
8.24546	-13.2985	-2.72857	0.32893	-1.2185	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	18.7525
8.11784	-13.3154	-2.71604	0.259047	-1.2314	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	1.48026
7.9814	-13.3549	-2.70985	0.207493	-1.20756	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.885404
7.83504	-13.3636	-2.70258	0.132428	-1.21838	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.639179
7.66127	-13.3381	-2.71388	0.012757	-1.28971	7.57824	-13.1345	7.65	-13.25	-3.62957	0	4.70348
7.50338	-13.3202	-2.7133	-0.0687229	-1.29884	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.438809
7.36109	-13.317	-2.70683	-0.122151	-1.27282	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.836586
7.20439	-13.2841	-2.70995	-0.199648	-1.27774	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.385504
7.06286	-13.263	-2.70172	-0.250111	-1.24796	6.97467	-13.1643	7	-13.25	-2.72703	0	1.45803
6.91239	-13.2248	-2.70708	-0.317041	-1.2437	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.217411
6.77229	-13.1771	-2.70757	-0.382925	-1.2408	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.0692274
6.62685	-13.1256	-2.7141	-0.445214	-1.23223	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.311912
6.49188	-13.0508	-2.71542	-0.516459	-1.23427	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.430526
6.34952	-12.9899	-2.7247	-0.571348	-1.21801	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.687299
6.22366	-12.9287	-2.71223	-0.611912	-1.18227	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.41015
6.08093	-12.8687	-2.72388	-0.653181	-1.15509	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.33833
5.96996	-12.8139	-2.71137	-0.681916	-1.11953	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.70856
5.83416	-12.7564	-2.72602	-0.709811	-1.08697	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.92423
